time,lhip,lknee,lankle,rhip,rknee,rankle
8.01,26.80616164592216,20.862170000000003,0.9149314615384636,-75.83179574128559,17.5126,2.301237226107232
8.04,25.75066569568673,23.40477,3.66528040093241,-74.17792848950282,18.3002,2.4129667832167896
8.07,24.27690716950085,25.92167,6.584472627039643,-72.94494589338254,19.0234,2.4475817482517552
8.1,22.375380099729277,28.44177,9.549110237762262,-71.76806462873385,19.5502,2.160497832167838
8.129999999999999,20.298576328472876,30.980970000000003,12.50610418881122,-70.0461277614322,19.9169,1.7411772494172544
8.16,18.152062127891394,33.59357,15.325431543123583,-67.71555378247645,20.178,1.3110868065268102
8.19,15.972277040586588,36.27487000000001,17.830006170163216,-65.27826260409914,20.3689,0.838340116550119
8.219999999999999,13.241629467387858,39.05207,19.7711225454546,-63.415698399242,20.4191,0.3058258275058285
8.25,10.546720997070382,41.83397000000001,20.976787226107284,-61.49030070313669,20.404,-0.2345162703962707
8.28,7.977307976674245,44.51117000000001,21.37300326340332,-59.4654166458884,20.3747,-0.83173533799534
8.31,5.419302117440393,47.08937,21.071448787878843,-57.28120480726076,20.326,-1.352055967365971
8.34,2.969180652298387,49.479870000000005,20.093455897435952,-55.146860818830106,20.263,-1.8034775757575805
8.37,0.3865309888985863,51.80587,18.549405780885827,-53.18605694908493,20.1159,-2.306208181818188
8.4,-2.1084903300405253,53.95227,16.77255997669002,-50.9108362838478,19.9746,-2.980518484848493
8.43,-4.82696359381167,55.87357,15.075915757575798,-48.82985089512791,19.8426,-3.57297240093241
8.459999999999999,-7.417723348546587,57.526970000000006,13.657319696969733,-46.87677654216327,19.6518,-4.072205687645698
8.49,-9.623291288419953,58.89877,12.524431934731968,-44.57911534433751,19.3795,-4.5282114219114336
8.52,-11.9017049592244,60.11947000000001,11.557756596736628,-42.33880217423827,19.0686,-4.973242843822856
8.549999999999999,-14.38878295819042,61.20937000000001,10.699131869463898,-40.15583703186556,18.6951,-5.416574382284397
8.58,-16.614580264277016,62.09217000000001,9.96951459440562,-37.78237670174039,18.2714,-5.893450606060622
8.61,-18.32883977163441,62.72417,9.364896773892797,-35.16157183463821,17.945,-6.379764405594422
8.64,-20.425155792247352,63.14807,8.745614594405618,-33.30374507554979,17.802999999999997,-6.857452377622396
8.67,-22.94740587146375,63.368170000000006,7.984491832167853,-32.09195631576323,17.685000000000002,-7.320160512820532
8.7,-25.21316159589075,63.41077,7.086087018648038,-30.69341245698898,17.5504,-7.751159300699321
8.73,-27.03947478139053,63.39917,6.222495981351997,-28.45933276816437,17.3817,-8.20753279720282
8.76,-28.752049897991515,63.28757,5.450984641025656,-26.140727073255874,17.204,-8.69780920745923
8.79,-30.865043054806627,63.055670000000006,4.289372298368309,-24.46514237271231,17.0415,-9.223680769230793
8.82,-33.00305191592499,62.63407000000001,3.2251506083916164,-23.23288286041989,17.143,-9.7648758741259
8.85,-34.41510503816284,61.97507,2.2953867972028026,-22.107340547549,17.6909,-10.37474743589746
8.879999999999999,-35.62503126963038,61.06777000000001,1.6655306153846194,-20.92644492095946,17.714999999999996,-10.974258857808888
8.91,-36.52542985318561,59.906670000000005,1.2995210955710983,-19.8217972373211,17.8371,-11.570266550116582
8.94,-40.1575433466565,58.871970000000005,0.9315673426573448,-17.49147259761632,17.4289,-12.131371212121245
8.969999999999999,-41.17985179584961,57.77627000000001,0.6588869696969711,-15.761432204657655,17.1299,-12.612279603729636
9.0,-43.11473313802553,56.41427,0.465000372960374,-13.441704483119732,16.4802,-12.992687062937096
9.03,-44.37685880580586,54.79517,0.4017660839160848,-11.892310377499625,16.3348,-13.324135780885817
9.06,-44.92870524273571,53.31877,0.3205757342657349,-10.880491697002943,16.118,-13.624541608391644
9.09,-46.68947728296096,51.04517,-0.1106992540792547,-9.30576472348277,15.8365,-13.906134149184188
9.12,-46.97982622424077,49.03137,-0.295344801864803,-7.236224006383084,15.5089,-14.157995454545492
9.15,-47.23848860673644,46.49107000000001,-0.3041874358974372,-5.212262504363437,15.0993,-14.40425069930074
9.18,-47.65358252680849,43.97827,-0.1474476923076932,-3.648481523961502,14.8413,-14.609630186480224
9.209999999999999,-47.999633103003546,41.31517,0.0870167599067597,-2.4232159776592037,14.549,-14.855488694638732
9.24,-48.21843712997603,38.56567,0.2341725874125877,-0.986236473345634,14.1694,-15.140581235431275
9.27,-48.64303701768332,35.74717,0.442521724941726,0.495776193088316,13.7743,-15.441143939393982
9.299999999999999,-48.85266861974461,32.827169999999995,0.6049599300699315,2.0429262454495585,13.3309,-15.7315243589744
9.33,-48.68172797367235,29.82567,0.7321912354312374,3.95511893482272,12.8066,-15.990337645687688
9.36,-48.633197507324034,26.65447,0.7224234265734284,5.347628783723134,12.348399999999998,-16.223616200466243
9.389999999999999,-48.33317582704697,23.34527,0.555932680652682,6.708622151299058,11.961299999999998,-16.421844871794914
9.42,-47.83136079872364,19.98787,0.3965773892773903,8.324440233381539,11.543,-16.565004312354358
9.45,-47.28301656039624,16.709770000000002,0.3794465967365976,10.162793596968037,11.0367,-16.677892890442934
9.48,-46.66612929227792,13.57687,0.4012380885780896,12.181070164065227,10.5196,-16.804978671328715
9.51,-45.94734472196434,10.67117,0.392495407925409,14.41490051363886,10.0865,-16.969266783216828
9.54,-45.07179507135034,7.949170000000002,0.2838280885780893,16.558071111554383,9.8791,-17.173038111888154
9.57,-44.50710723954482,5.372070000000001,0.0834284615384617,17.697576422480427,9.9074,-17.398113403263448
9.6,-43.836352821493485,3.0760700000000014,-0.0924263403263406,18.48648581259662,10.1192,-17.596485897435944
9.629999999999999,-42.759843679643325,1.1831600000000009,-0.2869520512820522,19.49526255423129,10.4487,-17.709866550116597
9.66,-41.8779567172725,0.0,-0.3631661305361316,20.702214132548747,10.8457,-17.730431818181867
9.69,-41.74587379855131,0.071200000000001,-0.3352222144522154,21.937764922954173,11.2669,-17.666615967366013
9.719999999999999,-42.53420202682795,1.22058,-0.2805387878787888,22.485837530544057,11.759799999999998,-17.521406876456922
9.75,-43.48046273493915,2.7190700000000003,-0.2031378088578095,22.901136986984493,12.398799999999998,-17.28323158508163
9.78,-43.989782474553465,4.42267,-0.1001182517482522,24.11322495387224,13.1388,-16.948838578088623
9.81,-44.6221794793398,6.52237,0.0098681818181815,25.41365381738393,13.845399999999998,-16.522197319347363
9.84,-45.02026272048563,8.63327,0.1636247086247086,26.82366728170349,14.514399999999998,-16.014707342657385
9.87,-44.89368325671115,10.437270000000002,0.4619671095571104,28.392260509649432,15.169999999999998,-15.392510839160876
9.9,-44.99141127485588,11.914070000000002,1.043501216783219,29.3532139829452,15.842199999999998,-14.583954195804234
9.93,-45.340463735567326,13.079070000000002,1.9232175407925456,29.823218471051717,16.5759,-13.593032284382318
9.959999999999999,-45.24056768971632,13.80237,3.169802109557118,30.000000000000004,17.5122,-12.4343745687646
9.99,-44.824639912834165,14.330570000000002,4.458813706293718,29.951378846057946,18.678600000000003,-11.061393216783244
10.02,-44.23693763306965,14.832070000000002,5.402091456876471,29.60005984142024,20.1333,-9.377010689976714
10.049999999999999,-43.55367536286669,15.48987,5.872188438228454,29.02707824265696,21.8361,-7.304378533799554
10.08,-42.91293978997926,16.504070000000002,5.93051052447554,28.08307983842817,23.706000000000003,-4.874929198135211
10.11,-42.142956411525006,17.81997,5.675942470862486,27.00892634518526,25.6929,-2.1330914941725
10.139999999999999,-41.98002079082979,19.28457,5.11411525641027,24.95088016755598,27.7299,0.8850918741258764
10.17,-41.99419635660164,20.65047,4.372947249417261,22.35019697800828,29.8504,4.151194566433578
10.2,-41.42083641397099,21.79657,3.622056771561781,20.03874731960305,32.0614,7.62227415850818
10.23,-40.33115233452111,22.58407,2.9838764172494248,17.519573131202314,34.3971,11.187297083916114
10.26,-39.24847265227615,23.12837,2.4234742890442957,14.25532339300853,36.8623,14.660462876456917
10.29,-38.05272198658046,23.50217,1.861972284382289,10.862165262055552,39.4122,17.841276757575805
10.32,-36.844463468733146,23.79217,1.2040779953379983,7.231636164164962,42.0508,20.484393552447607
10.35,-35.42273760749804,24.06957,0.5074204895104906,3.4083927591881515,44.7188,22.34154762237768
10.379999999999999,-34.004180402141344,24.29487,-0.1467298135198142,-0.5264648680995362,47.3562,23.22457512820519
10.41,-32.921167177172336,24.49057,-0.7541716550116572,-4.839375654515534,49.8977,23.09635163170169
10.44,-31.65070294129092,24.67567,-1.3502974358974398,-8.598613673764524,52.2594,22.045046759906818
10.469999999999999,-30.41292589236576,24.846170000000004,-1.893003193473199,-12.125617114646188,54.4262,20.27682778554784
10.5,-29.35142617309755,24.97597,-2.374715594405601,-15.88727372462973,56.3993,18.16831808857814
10.53,-28.042437752589123,25.04987,-2.832255128205136,-19.52249040043884,58.1371,16.05367736596741
10.559999999999999,-26.4754540350331,25.05327,-3.3081189277389367,-22.78028225203212,59.6099,13.832651165501204
10.59,-24.9823500308527,24.93117,-3.78429317016318,-26.02952176731661,60.8898,11.729334452214484
10.62,-23.670026183103836,24.71807,-4.233858041958054,-29.81125018700444,62.008,9.837307972028
10.65,-22.425244736973763,24.50827,-4.686312913752927,-33.50147110158081,62.8607,8.09909645687648
10.68,-20.77437502432082,24.311870000000003,-5.126088344988359,-35.94649179673865,63.3838,6.6096629370629545
10.709999999999999,-19.610978002857347,24.114770000000004,-5.556422284382299,-39.31980252331322,63.8026,5.355913589743604
10.74,-18.655711641196973,23.91797,-5.938957249417266,-43.14142522315863,64.0817,4.224872564102576
10.77,-17.409262481446685,23.66727,-6.304149790209808,-46.50301700493692,64.1605,3.2297070163170254
10.799999999999999,-15.972327071995194,23.37917,-6.652649090909109,-49.37490649778088,64.0024,2.407307552447559
10.83,-14.848755051782506,23.16557,-6.9914717016317205,-52.16027527053309,63.6276,1.650567342657347
10.86,-14.23058364417662,22.98827,-7.332053053613073,-55.42387672667432,63.1403,0.7193430536130557
10.889999999999999,-12.972860740353664,22.86277,-7.683988484848506,-58.42342791602254,62.5104,-0.1842443822843825
10.92,-11.859411741815697,22.72517,-8.061910163170184,-61.08312970627836,61.7645,-1.0890693006993033
10.95,-10.956211399378498,22.55167,-8.490497109557133,-63.46407021393308,60.768600000000006,-2.019860326340332
10.98,-9.991222267312256,22.34057,-8.924679160839183,-65.66099835436094,59.5655,-2.7889878554778624
11.01,-8.74764157498874,22.14577,-9.332240699300725,-67.68214232284447,58.2124,-3.480172750582759
11.04,-7.475059342809652,22.00427,-9.667453053613078,-69.68807659701791,56.6609,-4.223701375291386
11.07,-6.311228715804921,21.79477,-9.941291282051308,-71.64065227148058,54.91459999999999,-4.910064428904442
11.1,-5.578218548310884,21.575570000000003,-10.122443962703988,-73.95950730564006,53.0739,-5.483098321678336
11.129999999999999,-4.796611205923719,21.19667,-10.242527878787904,-75.97815788161373,50.9927,-5.96171904428906
11.16,-3.5635871408161788,20.61407,-10.30475678321681,-77.40886650376503,48.7828,-6.327339533799551
11.19,-1.969536431204033,19.70457,-10.309775198135224,-78.38577768912383,46.4057,-6.555264498834516
11.219999999999999,-0.0642008038379649,18.631970000000003,-10.336472167832197,-78.9355707375455,43.9035,-6.5981500233100405
11.25,2.167860934920255,17.46627,-10.33951995337998,-79.08193287787364,41.2984,-6.391843076923094
11.28,3.723003885772735,16.287570000000002,-10.301553286713313,-79.83269336258914,38.5336,-5.990161841491858
11.309999999999999,4.978608793298014,15.41317,-10.318579627039654,-80.10970927043336,35.5228,-5.537878764568779
11.34,5.923768810419873,14.77467,-10.390058181818208,-80.68269086919663,32.2786,-5.156408111888126
11.37,6.642503349324853,13.819670000000002,-10.363955384615412,-81.57732010173041,28.9656,-4.708004055944068
11.4,8.217925697799174,12.830370000000002,-10.280082890442916,-80.70488206253428,25.515,-4.317699627039637
11.43,9.800452506295615,12.214370000000002,-10.201368671328698,-79.34473644841171,21.9711,-4.08626069930071
11.459999999999999,11.49833506590248,10.94237,-10.07781179487182,-78.55059093402484,18.549100000000003,-4.11364041958043
11.49,12.386859528481768,9.46217,-9.912460279720303,-79.57911534433751,15.2777,-4.405402191142202
11.52,15.07613112676291,8.141670000000001,-9.722626247086271,-77.7095696404528,12.301199999999998,-4.799675268065281
11.549999999999999,17.174948717806178,6.794970000000001,-9.468112261072283,-77.17074751907445,9.6739,-5.36112039627041
11.58,19.7503988615075,5.012170000000001,-9.245322284382308,-77.11315015209695,7.610800000000001,-6.024756456876473
11.61,21.42961970570413,4.20307,-9.208709230769252,-76.62170248840573,5.634599999999999,-6.726982657342674
11.639999999999999,21.740815067236653,4.151670000000001,-9.329567972027997,-76.61472098937816,3.8962,-7.29481909090911
11.67,21.92209553775425,4.54297,-9.446961678321705,-75.82606093851294,2.6645000000000003,-7.501786456876477
11.7,22.792475276145577,5.0939700000000006,-9.581390349650372,-74.89502817533537,2.0944000000000003,-7.4694000699300895
11.73,23.716555393107893,5.54917,-9.6832334731935,-74.21657607340548,2.358999999999998,-7.237395384615404
11.76,24.27724071222489,6.03767,-9.866888951048976,-74.54071709968584,3.1454999999999984,-6.81714550116552
11.79,25.067236654121757,6.291370000000001,-9.944212727272753,-75.29322295915823,4.6690000000000005,-6.105015594405611
11.82,26.387231984523613,6.43937,-9.780620652680678,-75.88390764474144,6.544799999999999,-5.070975198135211
11.85,27.81112587346501,6.498570000000001,-9.412518787878811,-76.37510596918167,8.3219,-3.934656013986024
11.879999999999999,29.043399467443447,6.666170000000001,-8.913947459207483,-77.22111404777341,9.9664,-2.737390979020986
11.91,29.597080389355536,7.058870000000001,-8.33055328671331,-78.06687278711415,11.4604,-1.6106799766899806
11.94,30.0,7.928270000000001,-7.631059300699322,-78.2426569590585,12.6295,-0.5348872494172505
11.969999999999999,29.83673083658073,9.48557,-6.743645477855496,-78.21822171246198,13.3385,0.4668952447552463
12.0,29.483675863180768,11.49887,-5.778702377622393,-78.07684635715354,13.9893,1.2065038927738962
12.03,29.107606441821808,13.476670000000002,-4.996468904428918,-77.86515733306737,14.841,1.6156081351981395
12.059999999999999,28.606458498946555,15.40577,-4.486681310023322,-77.4308083578517,15.872699999999998,1.7761574125874178
12.09,28.089467276679244,17.53197,-3.533661484848494,-76.59028574278163,16.9344,1.7782000466200514
12.12,27.377020018122487,19.63167,-1.8406235710955767,-75.83478781229742,18.1772,1.6133038461538507
12.15,25.83855420347217,21.96237,0.3268870466200467,-75.37425821572833,19.1676,1.2930766666666702
12.18,23.987392085031157,24.46057,2.971894867132874,-74.36119283897672,19.8632,0.8983199766899792
12.209999999999999,21.98713636894272,26.959570000000003,6.0712789813519965,-72.32010173041441,20.362,0.3937395571095582
12.24,19.828781401657704,29.46617,9.56407668531471,-70.10098239664887,20.6235,-0.1154032400932403
12.27,18.35202099095543,31.86187,13.295160076923114,-68.49249488854535,20.7973,-0.5666865501165516
12.299999999999999,15.65886361993918,34.36887,16.861305869463916,-66.38657557472698,20.7882,-0.9767329370629396
12.33,13.198469038896638,36.78307,19.93428107925413,-64.2357751957313,20.8595,-1.3327166200466234
12.36,10.22835446697093,39.27607,22.504957827505887,-63.00877674163467,20.7057,-1.6925941025641071
12.389999999999999,7.89570674923702,41.676770000000005,24.67306009324016,-60.81060190495188,20.5821,-2.084995757575763
12.42,5.723559790312806,43.991870000000006,26.22752655011662,-58.466563606442925,20.4651,-2.503939184149191
12.45,3.2476554726022444,46.28207,26.72457044289052,-56.10955966688276,20.3226,-2.941969743589751
12.48,0.5708700461956672,48.38067,26.224698927739,-54.33077345035655,20.2482,-3.4159356410256496
12.51,-1.7520999294001232,50.41477,24.931657156177224,-52.44626739141275,20.1005,-4.003075058275068
12.54,-4.151422837670315,52.27927,23.20316386946393,-50.77768912382187,20.0199,-4.6046719114219234
12.57,-6.705876466893104,54.12277,21.181209533799592,-48.44362439535232,19.892200000000003,-5.173375081585095
12.6,-9.110352610249768,55.690470000000005,18.93300536130541,-46.56709719244004,19.7127,-5.698082634032648
12.629999999999999,-11.490129914891014,57.04057,16.7894816550117,-44.94115593676757,19.4621,-6.164763986014002
12.66,-13.703219243191558,58.20237,14.90413543123544,-42.854934423777,19.2514,-6.608403892773895
12.69,-15.800452506295615,59.23547000000001,13.188690501165508,-40.54106617463721,19.0367,-7.040929172494176
12.719999999999999,-18.259963199119444,60.08057000000001,11.699012307692312,-38.795442078492,18.8163,-7.472980722610725
12.75,-20.71183576356268,60.835170000000005,10.490966293706297,-37.06078890939012,18.5961,-7.915199440559441
12.78,-23.06247811125873,61.29267,9.620417902097902,-35.60539570139132,18.5026,-8.378226223776222
